year,race_num,track,race_name,Length,Surface,finishing_position,start,car_num,driver,manu,points,laps,laps_led,status,team_name,stage_1,stage_2,Rating,race_win,Seg Points,pole_position,qualified_top5,qualified_top10,track_type,is_road_course,is_superspeedway,is_short_track,career_races,career_wins,career_win_pct,career_top5,career_top10,career_avg_finish,races_at_track,wins_at_track,avg_finish_at_track,best_finish_at_track,avg_finish_last_3,avg_finish_last_5,avg_finish_last_10,team_wins_this_season,team_top5_this_season,team_avg_finish_this_season,manu_wins_this_season,manu_win_pct_this_season
2017,10,Kentucky Speedway,Buckle Up In Your Truck 225,1.5,paved,26,19,45,T.J. Bell,Chevrolet,11,54,0,accident,Niece Motorsports,0,0,45.6,0.0,0,0,0,0,Speedway,0,0,0,27,0.0,0.0,0.0,0.0,22.77777777777778,1,0.0,25.0,25.0,19.333333333333332,19.0,21.0,0.0,0.0,19.333333333333332,5.0,0.029585798816568046
2017,10,Kentucky Speedway,Buckle Up In Your Truck 225,1.5,paved,27,5,27,Ben Rhodes,Toyota,20,41,5,accident,ThorSport Racing,1,0,78.0,0.0,0,0,1,1,Speedway,0,0,0,36,0.0,0.0,6.0,13.0,14.11111111111111,1,0.0,13.0,13.0,9.0,7.8,11.8,0.0,9.0,11.342105263157896,5.0,0.04807692307692308
2017,10,Kentucky Speedway,Buckle Up In Your Truck 225,1.5,paved,28,7,98,Grant Enfinger,Toyota,16,41,5,accident,ThorSport Racing,4,0,85.0,0.0,0,0,0,1,Speedway,0,0,0,20,1.0,0.05,6.0,11.0,10.95,1,0.0,12.0,12.0,4.0,4.4,9.7,0.0,9.0,11.743589743589743,5.0,0.047619047619047616
2017,10,Kentucky Speedway,Buckle Up In Your Truck 225,1.5,paved,29,28,44,Matt Mills,Chevrolet,8,20,0,accident,Martins Motorsports,0,0,34.3,0.0,0,0,0,0,Speedway,0,0,0,7,0.0,0.0,0.0,0.0,22.571428571428573,0,0.0,20.0,40.0,19.333333333333332,21.6,22.571428571428573,0.0,0.0,25.0,5.0,0.029411764705882353
2017,10,Kentucky Speedway,Buckle Up In Your Truck 225,1.5,paved,30,26,63,Camden Murphy,Chevrolet,7,10,0,electrical,Copp Motorsports,0,0,28.0,0.0,0,0,0,0,Speedway,0,0,0,6,0.0,0.0,0.0,0.0,26.833333333333332,0,0.0,20.0,40.0,28.333333333333332,28.0,26.833333333333332,0.0,0.0,25.928571428571427,5.0,0.029239766081871343
2017,10,Kentucky Speedway,Buckle Up In Your Truck 225,1.5,paved,31,31,57,B.J. McLeod,Chevrolet,0,1,0,overheating,Norm Benning Racing,0,0,24.8,0.0,0,0,0,0,Speedway,0,0,0,23,0.0,0.0,0.0,0.0,27.08695652173913,1,0.0,29.0,29.0,23.666666666666668,25.8,27.2,0.0,0.0,24.75,5.0,0.029069767441860465
2017,10,Kentucky Speedway,Buckle Up In Your Truck 225,1.5,paved,32,17,6,Norm Benning,Chevrolet,5,0,0,engine,Norm Benning Racing,0,0,23.7,0.0,0,0,0,0,Speedway,0,0,0,93,0.0,0.0,0.0,0.0,24.870967741935484,5,0.0,25.0,15.0,20.333333333333332,22.6,25.2,0.0,0.0,25.444444444444443,5.0,0.028901734104046242
2017,11,Eldora Speedway,Eldora Dirt Derby,0.5,dirt,1,2,88,Matt Crafton,Toyota,52,150,24,running,ThorSport Racing,1,9,120.7,1.0,0,0,1,1,Speedway,0,0,0,122,11.0,0.09016393442622951,51.0,90.0,8.737704918032787,4,0.0,9.0,8.0,10.333333333333334,10.2,9.8,0.0,9.0,12.15,5.0,0.04716981132075472
2017,11,Eldora Speedway,Eldora Dirt Derby,0.5,dirt,2,1,52,Stewart Friesen,Chevrolet,54,150,93,running,Halmar Racing Team,2,1,144.5,0.0,0,1,1,1,Speedway,0,0,0,14,0.0,0.0,0.0,0.0,22.928571428571427,1,0.0,28.0,28.0,20.666666666666668,23.4,23.9,0.0,0.0,24.0,5.0,0.028735632183908046
2017,11,Eldora Speedway,Eldora Dirt Derby,0.5,dirt,3,12,29,Chase Briscoe,Ford,41,150,0,running,Brad Keselowski Racing,4,0,93.5,0.0,0,0,0,0,Speedway,0,0,0,10,0.0,0.0,4.0,5.0,8.9,0,0.0,20.0,40.0,6.666666666666667,6.8,8.9,0.0,6.0,11.7,0.0,0.0
2017,11,Eldora Speedway,Eldora Dirt Derby,0.5,dirt,4,11,98,Grant Enfinger,Toyota,40,150,0,running,ThorSport Racing,9,6,103.6,0.0,0,0,0,0,Speedway,0,0,0,21,1.0,0.047619047619047616,6.0,11.0,11.761904761904763,0,0.0,20.0,40.0,12.333333333333334,8.6,10.2,1.0,10.0,11.878048780487806,6.0,0.056074766355140186
2017,11,Eldora Speedway,Eldora Dirt Derby,0.5,dirt,5,6,8,John Hunter Nemechek,Chevrolet,48,150,11,running,NEMCO Motorsports,3,3,114.6,0.0,0,0,0,1,Speedway,0,0,0,63,5.0,0.07936507936507936,18.0,31.0,11.746031746031745,3,0.0,12.333333333333334,6.0,6.666666666666667,12.6,14.9,2.0,5.0,17.0,5.0,0.02857142857142857
2017,11,Eldora Speedway,Eldora Dirt Derby,0.5,dirt,6,26,63,Bobby Pierce,Chevrolet,31,150,0,running,MB Motorsports,0,0,77.1,0.0,0,0,0,0,Speedway,0,0,0,7,0.0,0.0,1.0,1.0,20.142857142857142,2,0.0,13.5,2.0,26.0,23.4,20.142857142857142,0.0,0.0,22.625,5.0,0.028409090909090908
2017,11,Eldora Speedway,Eldora Dirt Derby,0.5,dirt,7,10,18,Noah Gragson,Toyota,30,150,0,running,Kyle Busch Motorsports,0,0,80.2,0.0,0,0,0,1,Speedway,0,0,0,12,0.0,0.0,2.0,7.0,12.333333333333334,0,0.0,20.0,40.0,6.666666666666667,7.2,11.7,5.0,11.0,10.25,6.0,0.05555555555555555
2017,11,Eldora Speedway,Eldora Dirt Derby,0.5,dirt,8,13,24,Justin Haley,Chevrolet,33,150,0,running,GMS Racing,8,10,88.7,0.0,0,0,0,0,Speedway,0,0,0,14,0.0,0.0,1.0,7.0,15.571428571428571,0,0.0,20.0,40.0,7.666666666666667,7.4,13.9,3.0,12.0,9.393939393939394,5.0,0.02824858757062147
2017,11,Eldora Speedway,Eldora Dirt Derby,0.5,dirt,9,4,4,Christopher Bell,Toyota,35,150,22,running,Kyle Busch Motorsports,0,4,108.1,0.0,0,0,1,1,Speedway,0,0,0,40,5.0,0.125,18.0,29.0,8.95,2,1.0,1.5,1.0,4.0,7.6,5.7,5.0,11.0,10.151515151515152,6.0,0.05504587155963303
2017,11,Eldora Speedway,Eldora Dirt Derby,0.5,dirt,10,17,19,Austin Cindric,Ford,38,150,0,running,Brad Keselowski Racing,6,5,91.7,0.0,0,0,0,0,Speedway,0,0,0,16,0.0,0.0,2.0,4.0,16.25,0,0.0,20.0,40.0,7.666666666666667,10.6,14.5,0.0,7.0,11.285714285714286,0.0,0.0
2017,11,Eldora Speedway,Eldora Dirt Derby,0.5,dirt,11,27,13,Cody Coughlin,Toyota,26,150,0,running,ThorSport Racing,0,0,66.5,0.0,0,0,0,0,Speedway,0,0,0,22,0.0,0.0,0.0,0.0,19.045454545454547,1,0.0,19.0,19.0,13.0,14.6,16.1,1.0,11.0,11.69047619047619,6.0,0.05454545454545454
2017,11,Eldora Speedway,Eldora Dirt Derby,0.5,dirt,12,5,99,Ty Dillon,Chevrolet,0,150,0,running,MDM Motorsports,5,2,104.1,0.0,0,0,1,1,Speedway,0,0,0,51,3.0,0.058823529411764705,19.0,34.0,9.607843137254902,3,0.0,10.333333333333334,5.0,12.666666666666666,10.2,8.2,0.0,3.0,13.777777777777779,5.0,0.028089887640449437
2017,11,Eldora Speedway,Eldora Dirt Derby,0.5,dirt,13,29,6,Norm Benning,Chevrolet,24,150,0,running,Norm Benning Racing,0,0,53.5,0.0,0,0,0,0,Speedway,0,0,0,94,0.0,0.0,0.0,0.0,24.9468085106383,3,0.0,24.0,19.0,25.333333333333332,23.8,25.3,0.0,0.0,26.1,5.0,0.027932960893854747
2017,11,Eldora Speedway,Eldora Dirt Derby,0.5,dirt,14,16,45,Jeffrey Abbey,Chevrolet,23,150,0,running,Niece Motorsports,0,0,58.0,0.0,0,0,0,0,Speedway,0,0,0,0,0.0,0.0,0.0,0.0,20.0,0,0.0,20.0,40.0,20.0,20.0,20.0,0.0,0.0,20.0,5.0,0.027777777777777776
2017,11,Eldora Speedway,Eldora Dirt Derby,0.5,dirt,15,23,51,Harrison Burton,Toyota,22,150,0,running,Kyle Busch Motorsports,0,0,59.0,0.0,0,0,0,0,Speedway,0,0,0,4,0.0,0.0,0.0,0.0,14.75,0,0.0,20.0,40.0,12.333333333333334,14.75,14.75,5.0,11.0,10.117647058823529,6.0,0.05405405405405406
2017,11,Eldora Speedway,Eldora Dirt Derby,0.5,dirt,16,28,49,Wendell Chavous,Chevrolet,21,149,0,running,Premium Motorsports,0,0,53.2,0.0,0,0,0,0,Speedway,0,0,0,20,0.0,0.0,0.0,0.0,23.2,1,0.0,26.0,26.0,18.0,18.6,21.4,0.0,0.0,21.4,5.0,0.027624309392265192
2017,11,Eldora Speedway,Eldora Dirt Derby,0.5,dirt,17,24,66,Ken Schrader,Chevrolet,20,149,0,running,Bolen Motorsports,0,0,62.7,0.0,0,0,0,0,Speedway,0,0,0,5,0.0,0.0,1.0,1.0,13.4,4,0.0,10.25,4.0,9.0,13.4,13.4,0.0,0.0,16.6,5.0,0.027472527472527472
2017,11,Eldora Speedway,Eldora Dirt Derby,0.5,dirt,18,31,50,Mike Harmon,Chevrolet,0,147,0,running,MAKE Motorsports,0,0,42.5,0.0,0,0,0,0,Speedway,0,0,0,22,0.0,0.0,0.0,0.0,30.045454545454547,0,0.0,20.0,40.0,28.666666666666668,29.8,29.3,0.0,0.0,22.6,5.0,0.0273224043715847
2017,11,Eldora Speedway,Eldora Dirt Derby,0.5,dirt,19,20,36,Chris Windom,Chevrolet,18,146,0,running,MB Motorsports,0,0,59.5,0.0,0,0,0,0,Speedway,0,0,0,0,0.0,0.0,0.0,0.0,20.0,0,0.0,20.0,40.0,20.0,20.0,20.0,0.0,0.0,20.77777777777778,5.0,0.02717391304347826
2017,11,Eldora Speedway,Eldora Dirt Derby,0.5,dirt,20,8,16,Ryan Truex,Toyota,21,146,0,running,Hattori Racing Enterprises,7,0,70.5,0.0,0,0,0,1,Speedway,0,0,0,29,0.0,0.0,4.0,12.0,15.310344827586206,0,0.0,20.0,40.0,16.666666666666668,12.8,12.5,0.0,2.0,12.5,6.0,0.05357142857142857
2017,11,Eldora Speedway,Eldora Dirt Derby,0.5,dirt,21,18,83,J.J. Yeley,Chevrolet,0,146,0,running,Copp Motorsports,0,0,44.0,0.0,0,0,0,0,Speedway,0,0,0,14,0.0,0.0,0.0,1.0,27.5,0,0.0,20.0,40.0,26.0,20.4,25.9,0.0,0.0,26.2,5.0,0.02702702702702703
2017,11,Eldora Speedway,Eldora Dirt Derby,0.5,dirt,22,32,10,Ray Ciccarelli,Chevrolet,15,146,0,running,Jennifer Jo Cobb Racing,0,0,42.1,0.0,0,0,0,0,Speedway,0,0,0,0,0.0,0.0,0.0,0.0,20.0,0,0.0,20.0,40.0,20.0,20.0,20.0,0.0,0.0,25.22222222222222,5.0,0.026881720430107527
2017,11,Eldora Speedway,Eldora Dirt Derby,0.5,dirt,23,14,21,Johnny Sauter,Chevrolet,14,143,0,running,GMS Racing,0,0,61.7,0.0,0,0,0,0,Speedway,0,0,0,122,10.0,0.08196721311475409,49.0,83.0,9.639344262295081,4,0.0,18.0,8.0,4.666666666666667,4.6,4.7,3.0,12.0,9.352941176470589,5.0,0.026737967914438502
2017,11,Eldora Speedway,Eldora Dirt Derby,0.5,dirt,24,25,1,Brandon Hightower,Chevrolet,0,138,0,running,TJL Motorsports,0,0,33.5,0.0,0,0,0,0,Speedway,0,0,0,2,0.0,0.0,0.0,0.0,28.5,0,0.0,20.0,40.0,28.5,28.5,28.5,0.0,0.0,21.666666666666668,5.0,0.026595744680851064
2017,11,Eldora Speedway,Eldora Dirt Derby,0.5,dirt,25,21,80,Justin Shipley,Ford,17,121,0,engine,Frank Ingram Racing,10,7,69.7,0.0,0,0,0,0,Speedway,0,0,0,1,0.0,0.0,0.0,0.0,31.0,1,0.0,31.0,31.0,31.0,31.0,31.0,0.0,0.0,20.0,0.0,0.0
2017,11,Eldora Speedway,Eldora Dirt Derby,0.5,dirt,26,15,89,Rico Abreu,Toyota,14,117,0,accident,ThorSport Racing,0,8,61.5,0.0,0,0,0,0,Speedway,0,0,0,25,0.0,0.0,2.0,5.0,16.24,1,0.0,3.0,3.0,12.0,12.8,16.0,1.0,11.0,11.674418604651162,6.0,0.05309734513274336
2017,11,Eldora Speedway,Eldora Dirt Derby,0.5,dirt,27,19,20,Sheldon Creed,Chevrolet,0,80,0,overheating,Young's Motorsports,0,0,57.5,0.0,0,0,0,0,Speedway,0,0,0,1,0.0,0.0,0.0,0.0,16.0,1,0.0,16.0,16.0,16.0,16.0,16.0,0.0,0.0,19.181818181818183,5.0,0.026455026455026454
2017,11,Eldora Speedway,Eldora Dirt Derby,0.5,dirt,28,30,0,Korbin Forrister,Chevrolet,9,44,0,accident,Jennifer Jo Cobb Racing,0,0,30.0,0.0,0,0,0,0,Speedway,0,0,0,31,0.0,0.0,0.0,0.0,22.967741935483872,2,0.0,24.0,24.0,23.0,25.2,24.6,0.0,0.0,24.9,5.0,0.02631578947368421
2017,11,Eldora Speedway,Eldora Dirt Derby,0.5,dirt,29,22,02,Max Johnston,Chevrolet,8,41,0,accident,Young's Motorsports,0,0,40.5,0.0,0,0,0,0,Speedway,0,0,0,0,0.0,0.0,0.0,0.0,20.0,0,0.0,20.0,40.0,20.0,20.0,20.0,0.0,0.0,19.833333333333332,5.0,0.02617801047120419
2017,11,Eldora Speedway,Eldora Dirt Derby,0.5,dirt,30,7,27,Ben Rhodes,Toyota,7,40,0,accident,ThorSport Racing,0,0,40.7,0.0,0,0,0,1,Speedway,0,0,0,37,0.0,0.0,6.0,13.0,14.45945945945946,1,0.0,23.0,23.0,16.333333333333332,11.6,12.5,1.0,11.0,12.0,6.0,0.05263157894736842
2017,11,Eldora Speedway,Eldora Dirt Derby,0.5,dirt,31,3,33,Kaz Grala,Chevrolet,6,34,0,accident,GMS Racing,0,0,50.3,0.0,0,0,1,1,Speedway,0,0,0,19,1.0,0.05263157894736842,2.0,7.0,16.157894736842106,0,0.0,20.0,40.0,20.333333333333332,14.6,14.2,3.0,12.0,9.742857142857142,5.0,0.026041666666666668
2017,11,Eldora Speedway,Eldora Dirt Derby,0.5,dirt,32,9,75,Caleb Holman,Chevrolet,5,12,0,transmission,Henderson Motorsports,0,0,26.7,0.0,0,0,0,1,Speedway,0,0,0,33,0.0,0.0,0.0,2.0,21.21212121212121,1,0.0,30.0,30.0,22.333333333333332,21.8,19.8,0.0,0.0,18.2,5.0,0.025906735751295335
2017,12,Pocono Raceway,Overton's 150,2.5,paved,1,3,4,Christopher Bell,Toyota,57,60,7,running,Kyle Busch Motorsports,2,3,132.6,1.0,0,0,1,1,Speedway,0,0,0,41,5.0,0.12195121951219512,18.0,30.0,8.951219512195122,1,0.0,10.0,10.0,5.0,4.4,5.8,5.0,11.0,10.257142857142858,6.0,0.05217391304347826
2017,12,Pocono Raceway,Overton's 150,2.5,paved,2,1,27,Ben Rhodes,Toyota,50,60,0,running,ThorSport Racing,3,4,116.2,0.0,0,1,1,1,Speedway,0,0,0,38,0.0,0.0,6.0,13.0,14.868421052631579,1,0.0,11.0,11.0,23.666666666666668,16.8,14.3,1.0,11.0,12.4,7.0,0.0603448275862069
2017,12,Pocono Raceway,Overton's 150,2.5,paved,3,4,16,Ryan Truex,Toyota,50,60,0,running,Hattori Racing Enterprises,4,2,111.7,0.0,0,0,1,1,Speedway,0,0,0,30,0.0,0.0,4.0,12.0,15.466666666666667,0,0.0,20.0,40.0,21.0,14.8,11.7,0.0,2.0,13.181818181818182,7.0,0.05982905982905983
2017,12,Pocono Raceway,Overton's 150,2.5,paved,4,6,8,John Hunter Nemechek,Chevrolet,42,60,9,running,NEMCO Motorsports,7,6,107.9,0.0,0,0,0,1,Speedway,0,0,0,64,5.0,0.078125,19.0,32.0,11.640625,2,0.0,11.0,9.0,8.0,9.2,15.0,2.0,6.0,16.25,5.0,0.02577319587628866
2017,12,Pocono Raceway,Overton's 150,2.5,paved,5,7,21,Johnny Sauter,Chevrolet,32,60,12,running,GMS Racing,0,0,98.5,0.0,0,0,0,1,Speedway,0,0,0,123,10.0,0.08130081300813008,49.0,83.0,9.747967479674797,5,0.0,12.4,2.0,11.333333333333334,9.0,5.5,3.0,12.0,10.333333333333334,5.0,0.02564102564102564
2017,12,Pocono Raceway,Overton's 150,2.5,paved,6,9,88,Matt Crafton,Toyota,37,60,0,running,ThorSport Racing,5,0,98.3,0.0,0,0,0,1,Speedway,0,0,0,123,12.0,0.0975609756097561,52.0,91.0,8.674796747967479,5,0.0,13.2,4.0,9.333333333333334,8.2,8.5,1.0,12.0,12.173913043478262,7.0,0.059322033898305086
2017,12,Pocono Raceway,Overton's 150,2.5,paved,7,17,19,Austin Cindric,Ford,32,60,0,running,Brad Keselowski Racing,0,9,78.7,0.0,0,0,0,0,Speedway,0,0,0,17,0.0,0.0,2.0,5.0,15.882352941176471,0,0.0,20.0,40.0,7.333333333333333,11.6,12.8,0.0,7.0,11.227272727272727,0.0,0.0
2017,12,Pocono Raceway,Overton's 150,2.5,paved,8,13,13,Cody Coughlin,Toyota,29,60,0,running,ThorSport Racing,0,0,78.9,0.0,0,0,0,0,Speedway,0,0,0,23,0.0,0.0,0.0,0.0,18.695652173913043,1,0.0,13.0,13.0,12.666666666666666,13.6,16.1,1.0,12.0,12.042553191489361,7.0,0.058823529411764705
2017,12,Pocono Raceway,Overton's 150,2.5,paved,9,5,29,Chase Briscoe,Ford,39,60,0,running,Brad Keselowski Racing,6,5,87.0,0.0,0,0,1,1,Speedway,0,0,0,11,0.0,0.0,5.0,6.0,8.363636363636363,0,0.0,20.0,40.0,7.0,5.0,8.9,0.0,7.0,11.043478260869565,0.0,0.0
2017,12,Pocono Raceway,Overton's 150,2.5,paved,10,14,24,Justin Haley,Chevrolet,27,60,0,running,GMS Racing,0,0,74.4,0.0,0,0,0,0,Speedway,0,0,0,15,0.0,0.0,1.0,8.0,15.066666666666666,0,0.0,20.0,40.0,7.0,7.4,12.6,3.0,13.0,10.18918918918919,5.0,0.025510204081632654
2017,12,Pocono Raceway,Overton's 150,2.5,paved,11,10,02,Austin Hill,Ford,26,60,0,running,Young's Motorsports,0,0,70.8,0.0,0,0,0,1,Speedway,0,0,0,22,0.0,0.0,0.0,2.0,19.5,1,0.0,31.0,31.0,17.0,18.0,18.4,0.0,0.0,20.53846153846154,0.0,0.0
2017,12,Pocono Raceway,Overton's 150,2.5,paved,12,15,52,Stewart Friesen,Chevrolet,28,60,0,running,Halmar Racing Team,0,8,70.2,0.0,0,0,0,0,Speedway,0,0,0,15,0.0,0.0,1.0,1.0,21.533333333333335,0,0.0,20.0,40.0,12.0,17.4,22.3,0.0,1.0,21.555555555555557,5.0,0.025380710659898477
2017,12,Pocono Raceway,Overton's 150,2.5,paved,13,12,98,Grant Enfinger,Toyota,26,60,0,running,ThorSport Racing,9,0,74.7,0.0,0,0,0,0,Speedway,0,0,0,22,1.0,0.045454545454545456,7.0,12.0,11.409090909090908,0,0.0,20.0,40.0,12.0,8.8,9.0,1.0,12.0,11.958333333333334,7.0,0.058333333333333334
2017,12,Pocono Raceway,Overton's 150,2.5,paved,14,16,45,T.J. Bell,Chevrolet,24,60,0,running,Niece Motorsports,0,10,64.0,0.0,0,0,0,0,Speedway,0,0,0,28,0.0,0.0,0.0,0.0,22.892857142857142,1,0.0,29.0,29.0,23.333333333333332,21.4,20.0,0.0,0.0,19.454545454545453,5.0,0.025252525252525252
2017,12,Pocono Raceway,Overton's 150,2.5,paved,15,30,66,Justin Fontaine,Toyota,22,60,0,running,AM Racing,0,0,61.3,0.0,0,0,0,0,Speedway,0,0,0,1,0.0,0.0,0.0,0.0,26.0,0,0.0,20.0,40.0,26.0,26.0,26.0,0.0,1.0,11.4,7.0,0.05785123966942149
2017,12,Pocono Raceway,Overton's 150,2.5,paved,16,21,44,Austin Wayne Self,Chevrolet,21,60,0,running,Martins Motorsports,0,0,55.2,0.0,0,0,0,0,Speedway,0,0,0,28,0.0,0.0,1.0,2.0,19.071428571428573,1,0.0,25.0,25.0,19.0,16.8,16.9,0.0,0.0,26.333333333333332,5.0,0.02512562814070352
2017,12,Pocono Raceway,Overton's 150,2.5,paved,17,18,1,Jordan Anderson,Chevrolet,20,60,0,running,TJL Motorsports,0,0,55.3,0.0,0,0,0,0,Speedway,0,0,0,46,0.0,0.0,0.0,0.0,21.76086956521739,2,0.0,16.0,14.0,19.0,19.2,21.9,0.0,0.0,21.9,5.0,0.025
2017,12,Pocono Raceway,Overton's 150,2.5,paved,18,28,10,Jennifer Jo Cobb,Chevrolet,19,60,0,running,Jennifer Jo Cobb Racing,0,0,49.5,0.0,0,0,0,0,Speedway,0,0,0,97,0.0,0.0,0.0,0.0,25.195876288659793,5,0.0,29.2,24.0,23.333333333333332,25.4,26.0,0.0,0.0,25.181818181818183,5.0,0.024875621890547265
2017,12,Pocono Raceway,Overton's 150,2.5,paved,19,20,83,Todd Peck,Chevrolet,18,60,0,running,Copp Motorsports,0,0,48.0,0.0,0,0,0,0,Speedway,0,0,0,23,0.0,0.0,0.0,0.0,26.608695652173914,4,0.0,23.5,21.0,29.0,29.6,26.9,0.0,0.0,25.875,5.0,0.024752475247524754
2017,12,Pocono Raceway,Overton's 150,2.5,paved,20,22,49,Wendell Chavous,Chevrolet,17,59,0,running,Premium Motorsports,0,0,46.3,0.0,0,0,0,0,Speedway,0,0,0,21,0.0,0.0,0.0,0.0,22.857142857142858,1,0.0,25.0,25.0,17.333333333333332,18.0,21.1,0.0,0.0,20.90909090909091,5.0,0.024630541871921183
2017,12,Pocono Raceway,Overton's 150,2.5,paved,21,24,6,Norm Benning,Chevrolet,16,59,0,running,Norm Benning Racing,0,0,42.4,0.0,0,0,0,0,Speedway,0,0,0,95,0.0,0.0,0.0,0.0,24.821052631578947,5,0.0,22.6,20.0,22.333333333333332,21.2,24.0,0.0,0.0,24.90909090909091,5.0,0.024509803921568627
2017,12,Pocono Raceway,Overton's 150,2.5,paved,22,27,28,Bryan Dauzat,Chevrolet,15,56,0,running,FDNY Racing,0,0,36.2,0.0,0,0,0,0,Speedway,0,0,0,1,0.0,0.0,0.0,0.0,36.0,0,0.0,20.0,40.0,36.0,36.0,36.0,0.0,0.0,20.0,5.0,0.024390243902439025
2017,12,Pocono Raceway,Overton's 150,2.5,paved,23,11,33,Kaz Grala,Chevrolet,19,42,0,accident,GMS Racing,10,7,70.5,0.0,0,0,0,0,Speedway,0,0,0,20,1.0,0.05,2.0,7.0,16.9,0,0.0,20.0,40.0,26.333333333333332,20.4,17.2,3.0,13.0,10.18421052631579,5.0,0.024271844660194174
2017,12,Pocono Raceway,Overton's 150,2.5,paved,24,8,18,Noah Gragson,Toyota,16,39,0,accident,Kyle Busch Motorsports,8,0,76.5,0.0,0,0,0,1,Speedway,0,0,0,13,0.0,0.0,2.0,8.0,11.923076923076923,0,0.0,20.0,40.0,6.0,6.8,9.8,6.0,12.0,10.0,7.0,0.05737704918032787
2017,12,Pocono Raceway,Overton's 150,2.5,paved,25,2,51,Kyle Busch,Toyota,0,36,32,accident,Kyle Busch Motorsports,1,1,122.8,0.0,0,0,1,1,Speedway,0,0,0,36,18.0,0.5,28.0,30.0,5.777777777777778,1,1.0,1.0,1.0,2.6666666666666665,7.0,8.1,6.0,12.0,10.378378378378379,7.0,0.056910569105691054
2017,12,Pocono Raceway,Overton's 150,2.5,paved,26,25,63,Travis Kvapil,Chevrolet,11,23,0,vibration,MB Motorsports,0,0,35.0,0.0,0,0,0,0,Speedway,0,0,0,52,0.0,0.0,2.0,2.0,21.51923076923077,2,0.0,19.5,16.0,22.333333333333332,23.6,23.2,0.0,0.0,20.6,5.0,0.024154589371980676
2017,12,Pocono Raceway,Overton's 150,2.5,paved,27,19,0,Matt Mills,Chevrolet,10,6,0,rear gear,Jennifer Jo Cobb Racing,0,0,33.7,0.0,0,0,0,0,Speedway,0,0,0,8,0.0,0.0,0.0,0.0,23.375,0,0.0,20.0,40.0,23.333333333333332,21.6,23.375,0.0,0.0,24.583333333333332,5.0,0.02403846153846154
2017,12,Pocono Raceway,Overton's 150,2.5,paved,28,23,36,Camden Murphy,Chevrolet,9,4,0,electrical,Copp Motorsports,0,0,28.0,0.0,0,0,0,0,Speedway,0,0,0,7,0.0,0.0,0.0,0.0,27.285714285714285,0,0.0,20.0,40.0,28.333333333333332,29.2,27.285714285714285,0.0,0.0,25.470588235294116,5.0,0.023923444976076555
2017,12,Pocono Raceway,Overton's 150,2.5,paved,29,26,87,Joe Nemechek,Chevrolet,8,3,0,vibration,NEMCO Motorsports,0,0,26.7,0.0,0,0,0,0,Speedway,0,0,0,21,0.0,0.0,2.0,12.0,12.857142857142858,1,0.0,10.0,10.0,25.666666666666668,21.2,16.1,2.0,7.0,15.529411764705882,5.0,0.023809523809523808
2017,12,Pocono Raceway,Overton's 150,2.5,paved,30,29,57,Mike Senica,Chevrolet,7,2,0,steering,Norm Benning Racing,0,0,23.2,0.0,0,0,0,0,Speedway,0,0,0,1,0.0,0.0,0.0,0.0,21.0,0,0.0,20.0,40.0,21.0,21.0,21.0,0.0,0.0,24.583333333333332,5.0,0.023696682464454975
2017,13,Michigan International Speedway,LTi Printing 200,2.0,paved,1,9,99,Bubba Wallace,Chevrolet,0,100,11,running,MDM Motorsports,9,0,105.5,1.0,0,0,0,1,Speedway,0,0,0,44,5.0,0.11363636363636363,14.0,26.0,10.818181818181818,2,0.0,16.0,11.0,11.0,8.6,6.7,0.0,3.0,13.6,5.0,0.02358490566037736
2017,13,Michigan International Speedway,LTi Printing 200,2.0,paved,2,13,4,Christopher Bell,Toyota,44,100,0,running,Kyle Busch Motorsports,10,3,109.6,0.0,0,0,0,0,Speedway,0,0,0,42,6.0,0.14285714285714285,19.0,31.0,8.761904761904763,1,0.0,24.0,24.0,3.6666666666666665,4.4,5.8,6.0,12.0,10.763157894736842,7.0,0.056451612903225805
2017,13,Michigan International Speedway,LTi Printing 200,2.0,paved,3,10,51,Kyle Busch,Toyota,0,100,47,running,Kyle Busch Motorsports,1,1,135.3,0.0,0,0,0,1,Speedway,0,0,0,37,18.0,0.4864864864864865,28.0,30.0,6.297297297297297,3,1.0,2.6666666666666665,1.0,10.666666666666666,11.8,10.4,6.0,13.0,10.538461538461538,7.0,0.056
2017,13,Michigan International Speedway,LTi Printing 200,2.0,paved,4,11,16,Ryan Truex,Toyota,45,100,0,running,Hattori Racing Enterprises,8,2,102.9,0.0,0,0,0,0,Speedway,0,0,0,31,0.0,0.0,5.0,13.0,15.064516129032258,1,0.0,23.0,23.0,15.333333333333334,14.6,10.7,0.0,3.0,12.333333333333334,7.0,0.05555555555555555
2017,13,Michigan International Speedway,LTi Printing 200,2.0,paved,5,8,19,Austin Cindric,Ford,37,100,24,running,Brad Keselowski Racing,6,0,106.9,0.0,0,0,0,1,Speedway,0,0,0,18,0.0,0.0,2.0,6.0,15.38888888888889,0,0.0,20.0,40.0,7.0,8.0,11.4,0.0,7.0,10.958333333333334,0.0,0.0
2017,13,Michigan International Speedway,LTi Printing 200,2.0,paved,6,1,88,Matt Crafton,Toyota,46,100,10,running,ThorSport Racing,3,4,117.1,0.0,0,1,1,1,Speedway,0,0,0,124,12.0,0.0967741935483871,52.0,92.0,8.653225806451612,5,0.0,8.0,2.0,5.0,7.6,8.9,1.0,12.0,11.979591836734693,7.0,0.05511811023622047
